"state","county","fips","trump16","clinton16","otherpres16","romney12","obama12","otherpres12","demsen16","repsen16","othersen16","demhouse16","rephouse16","otherhouse16","demgov16","repgov16","othergov16","repgov14","demgov14","othergov14","total_population","cvap","white_pct","black_pct","hispanic_pct","nonwhite_pct","foreignborn_pct","female_pct","age29andunder_pct","age65andolder_pct","median_hh_inc","clf_unemploy_pct","lesshs_pct","lesscollege_pct","lesshs_whites_pct","lesscollege_whites_pct","rural_pct","ruralurban_cc"
"Minnesota","Douglas",27041,13966,6227,1592,11884,8653,416,NA,NA,NA,9960,11207,19,NA,NA,NA,8470,6028,785,36862,28940,96.3132765449514,0.542564158211709,1.44322066084314,3.68672345504856,1.12310780749824,50.1166512940155,34.3741522435028,21.640171450274,56347,4.03250227112143,5.16210141338718,74.9438073831384,4.75520100109495,74.6480525574847,52.8367908022994,6
"Minnesota","Faribault",27043,4659,2153,600,4104,3407,202,NA,NA,NA,2884,4429,3,NA,NA,NA,2795,2297,323,14119,10870,91.8903605071181,0.198314328210213,6.21148806572703,8.10963949288193,2.23811884694383,49.9964586727105,32.9980876832637,22.5440895247539,49101,3.14172040060365,9.81975770708165,83.049345021176,7.90575916230366,83.0157068062827,77.6197347625919,6
"Minnesota","Fillmore",27045,6271,3872,912,4913,5713,266,NA,NA,NA,5628,5286,12,NA,NA,NA,4058,3710,527,20877,15710,97.0589644105954,0.407146620683048,1.27412942472577,2.94103558940461,1.30286918618575,49.8491162523351,35.5223451645351,20.2902715907458,54358,3.47936970580199,9.22202191096935,79.6006101788934,8.68023544429473,79.4482660804198,93.2809354931467,3
"Minnesota","Freeborn",27047,8808,6041,1202,6969,9326,411,NA,NA,NA,8386,7454,6,NA,NA,NA,5414,6205,761,30751,23290,86.7744138402003,1.30077070664369,9.36554908783454,13.2255861597997,3.90881597346428,50.0829241325485,34.1972618776625,21.4659685863874,48827,4.55965021861337,11.0542196214684,83.2449483404956,8.56825861112512,81.8901608754854,42.8315469524876,7
"Minnesota","Goodhue",27049,14041,9446,2230,12986,12212,603,NA,NA,NA,9946,13083,2167,NA,NA,NA,8833,7515,899,46450,35025,92.6415500538213,1.20990312163617,3.11302475780409,7.35844994617868,3.08073196986006,50.0968783638321,35.2874058127018,18.3595263724435,60452,4.71223021582734,6.73811283567381,75.6528701650653,5.90496495138418,74.8942080950997,47.0432843254011,4
"Minnesota","Grant",27051,2063,1105,305,1748,1647,92,NA,NA,NA,2036,1380,4,NA,NA,NA,1245,1436,167,5943,4620,95.8438499074541,0.0336530371866061,1.90139660104324,4.15615009254586,1.07689718997139,49.9915867407033,32.8453642941275,23.1701161029783,53828,4.54244031830239,7.20169451635679,80.4189220993175,7.30704089039439,80.3532542947012,100,9
"Minnesota","Hennepin",27053,191770,429288,58919,240073,423982,16010,NA,NA,NA,378593,254005,29231,NA,NA,NA,160968,265823,21827,1209265,865350,70.0776091262048,12.2648881758754,6.80677932463108,29.9223908737952,13.4422148991329,50.6937685288171,39.9747780676692,12.5388562473899,67989,5.11143226591618,7.17360459803285,52.4186566625785,2.61883557394327,46.7872025282059,2.22496040957112,1
"Minnesota","Houston",27055,5616,4145,843,4951,5281,214,NA,NA,NA,5438,4880,10,NA,NA,NA,3607,3672,519,18791,14700,96.5036453621415,0.45766590389016,0.91533180778032,3.49635463785854,1.05369591825874,50.0292693310627,33.3723591080837,19.754137619073,55550,4.00768861124459,6.39838733761386,77.4376586531283,6.28352490421456,77.4865900383142,57.3921269774531,3
"Minnesota","Hubbard",27057,7261,3423,821,6622,4676,222,NA,NA,NA,4718,6560,19,NA,NA,NA,4584,3658,446,20640,16065,93.2703488372093,0.61531007751938,1.86046511627907,6.7296511627907,1.37596899224806,50.0872093023256,31.4874031007752,23.4496124031008,49742,4.35272429332241,7.96738185950137,74.6073123454315,7.01006429969248,74.3150684931507,83.365968278833,7
"Minnesota","Isanti",27059,13635,5657,1724,11675,8024,518,NA,NA,NA,8379,12020,74,NA,NA,NA,7539,5498,855,38461,28825,94.4411221757105,0.569407971711604,1.77582486154806,5.55887782428954,1.42741998387977,49.4786927016978,38.1087335222693,14.4198018772263,62733,6.10116212611926,8.83546435954368,82.3099303269275,8.29470992488413,82.1120345213361,62.2646498836471,1
"Minnesota","Itasca",27061,12920,9015,1945,10501,12852,566,NA,NA,NA,12019,11541,56,NA,NA,NA,7460,10395,1035,45356,35560,92.1994884910486,0.469618132110415,1.25231501896111,7.8005115089514,1.00978922303554,49.4973101684452,32.8909074874328,20.9784813475615,49507,5.99588746611833,6.70296542389566,77.7439399532423,6.5153139108123,77.397771931534,79.3932265080563,6
"Minnesota","Jackson",27063,3609,1492,383,3044,2268,118,NA,NA,NA,2180,3248,3,NA,NA,NA,2045,1575,243,10163,7725,93.2992226704713,0.226311128603759,3.27659155761094,6.70077732952868,2.13519630030503,49.5227787070747,35.107743776444,20.1416904457345,55114,3.30770606114786,7.7934797817266,78.8442703232125,6.81718223134438,78.7274593168157,69.1311124098967,7
"Minnesota","Kanabec",27065,5230,2327,620,4328,3593,229,NA,NA,NA,3435,4507,25,NA,NA,NA,3060,2708,434,15918,12345,95.3574569669557,0.339238597813796,1.54542027892951,4.64254303304435,0.917200653348411,49.3529337856515,34.0306571177284,18.6769694685262,48042,7.54740518962076,11.4704575744114,86.2461128387383,11.3375562287708,86.0644450564583,77.4000862122052,6
"Minnesota","Kandiyohi",27067,12785,7266,1721,11240,9805,420,NA,NA,NA,10872,10313,17,NA,NA,NA,8322,7528,787,42510,30770,82.7358268642672,3.56857210068219,11.7454716537285,17.2641731357328,7.08539167254764,49.8659139026111,38.6732533521524,17.226534932957,53514,3.84921688346164,11.7671750384777,77.4835595354694,6.70371246157484,75.2147867896272,44.5252018276948,4
"Minnesota","Kittson",27069,1349,823,213,1095,1241,84,NA,NA,NA,1569,795,2,NA,NA,NA,770,1060,110,4436,3445,96.2578899909829,0.608656447249775,1.93868349864743,3.74211000901714,2.02885482416592,49.4364292155095,32.258791704238,23.3543733092876,51484,2.73609885260371,8.17292521300095,79.3310192489744,8.33063209076175,79.3192868719611,100,9
"Minnesota","Koochiching",27071,3569,2306,488,2841,3451,166,NA,NA,NA,3245,3018,18,NA,NA,NA,1902,3056,337,12930,10115,93.5112142304718,0.920340293890178,0.193348801237432,6.48878576952823,5.56071152358855,50.030935808198,30.8894044856922,21.7401392111369,44929,7.46481100743318,8.96385035729298,81.6099201345103,8.52429978966014,81.8000664231152,46.9987228607918,6
"Minnesota","Lac Qui Parle",27073,2293,1305,262,1938,1974,72,NA,NA,NA,2345,1480,3,NA,NA,NA,1319,1513,146,6916,5480,95.6766917293233,1.01214574898785,2.09658762290341,4.32330827067669,1.61943319838057,50.0722961249277,30.3499132446501,24.7831116252169,49210,3.44253192670738,7.10619818397157,81.6620607974734,6.62184189079055,81.9274653626732,100,9
"Minnesota","Lake",27075,2932,3077,512,2610,4043,167,NA,NA,NA,3714,2734,4,NA,NA,NA,1792,3030,300,10721,8645,95.9705251375805,0.895438858315456,1.38979572801045,4.02947486241955,2.38783695550788,48.876037683052,28.9245406212107,24.6898610204272,52320,4.07920792079208,4.6220036877689,72.759680393362,4.60829493087558,72.7982590885817,66.97956929873,6
"Minnesota","Lake of the Woods",27077,1540,553,149,1306,859,69,NA,NA,NA,1111,1073,2,NA,NA,NA,984,755,145,3901,3145,93.9759036144578,0.102537810817739,1.23045372981287,6.02409638554217,1.56370161497052,47.9620610099974,28.479876954627,21.814919251474,45732,3.88809862494073,10.3092783505155,83.0240549828179,9.25125989920806,82.2174226061915,100,9
"Minnesota","Le Sueur",27079,9182,4623,1166,7715,6753,327,NA,NA,NA,6522,8078,15,NA,NA,NA,4826,4283,589,27650,20435,91.7902350813743,0.687160940325497,5.61663652802893,8.20976491862568,2.81735985533454,49.3490054249548,36.8245931283906,15.9493670886076,62462,4.30030577060699,9.23639446770176,78.6338826771236,7.65480526758196,77.9602129448025,62.159332924232,1
"Minnesota","Lincoln",27081,1931,860,228,1595,1429,96,NA,NA,NA,1580,1388,0,NA,NA,NA,1086,1047,185,5793,4480,96.9618505092353,0.224408769204212,1.6053858104609,3.03814949076471,0.707750733644053,49.6979112722251,33.2988089073019,25.0129466597618,49438,3.1554212823095,8.34546336729743,81.125667151868,7.9298418972332,80.953557312253,100,9
"Minnesota","Lyon",27083,7256,3825,1134,6594,5465,329,NA,NA,NA,6136,5752,11,NA,NA,NA,4407,3460,479,25670,18535,86.1433580054538,2.96065446045968,6.17841838722244,13.8566419945462,6.37709388391118,49.9805220101286,42.8320997273081,14.2462017919751,51920,4.29439381386357,7.60578793774319,73.2247081712062,5.23318145269365,72.3130528008577,47.9289940828402,7
"Minnesota","McLeod",27085,12155,4978,1674,11069,6968,516,NA,NA,NA,7748,10326,23,NA,NA,NA,7009,4547,822,35926,26615,92.0892946612481,0.153092467850582,5.51689584145187,7.91070533875188,3.32906530089629,50.4342259088126,36.9593052385459,17.5694483104159,57738,3.76868096166342,8.89176823095923,82.6861562133053,6.90514020698244,81.9813629922274,46.5553463752694,6
"Minnesota","Mahnomen",27087,991,930,167,871,1276,35,NA,NA,NA,1376,671,4,NA,NA,NA,624,941,125,5480,3780,46.5693430656934,0.346715328467153,3.43065693430657,53.4306569343066,0.784671532846715,49.543795620438,43.521897810219,16.8430656934307,41597,10.0880704563651,12.9387269482451,87.3884592504462,10.379746835443,83.8481012658228,100,8
"Minnesota","Marshall",27089,3208,1225,384,2569,1998,131,NA,NA,NA,2788,1977,2,NA,NA,NA,1884,1915,239,9406,7150,93.8656176908356,0.22326174782054,4.09313204337657,6.13438230916437,1.74356793536041,49.043163937912,35.3178822028492,19.8384010206251,56340,3.99437976716178,10.967053081147,80.0030506406345,9.14430862041594,79.5523098904588,100,8
"Minnesota","Martin",27091,7062,2733,736,6657,4054,257,NA,NA,NA,3641,6756,7,NA,NA,NA,4449,2851,512,20193,15480,93.8642103699302,0.227801713465062,3.97167335215174,6.13578963006982,2.3770613578963,50.5323626999455,33.8978854058337,21.7550636359134,51984,3.22917655997721,9.89118303571429,81.5290178571429,8.30968493051008,81.0812777413956,54.0403071017274,7
"Minnesota","Meeker",27093,8104,3191,987,6913,4969,332,NA,NA,NA,5349,6588,4,NA,NA,NA,4812,3697,625,23094,17115,94.7172425738287,0.39837187148177,3.48575387546549,5.2827574261713,2.21269593833896,49.1902658699229,36.3860743050143,18.0999393781935,58574,3.93727060393727,8.04888860743461,81.103160027864,6.83884569772038,80.741863223086,65.519313304721,6
"Minnesota","Mille Lacs",27095,8340,3710,967,6951,5829,311,NA,NA,NA,5536,7056,41,NA,NA,NA,4498,3867,567,25788,19425,89.6890026368854,0.488599348534202,2.04746393671475,10.3109973631146,1.52784240732123,49.8061113696293,36.8349619978285,17.9579649449356,51232,6.35540287320425,10.1246545208416,84.38152180044,9.74790941829946,84.1665140694623,70.8242326704219,1
"Minnesota","Morrison",27097,12925,3637,1052,10159,6153,402,NA,NA,NA,6349,10811,33,NA,NA,NA,7081,4993,771,32850,24950,96.1856925418569,0.596651445966514,1.49467275494673,3.81430745814308,0.93455098934551,49.4155251141553,36.3013698630137,17.5129375951294,51456,4.53739200091549,10.6442082984259,83.8484942016844,10.1215860629707,83.8172579620724,72.8176396168444,6
"Minnesota","Mower",27099,8823,7437,1455,6938,11129,472,NA,NA,NA,9998,7510,10,NA,NA,NA,5064,6005,717,39248,27710,81.4920505503465,3.38106400326131,10.9381369751325,18.5079494496535,8.0488177741541,49.8343864655524,38.748471259682,17.8276600081533,51778,5.82975149449138,13.0449721310224,79.9954187981981,7.72550900292104,79.3129005536905,35.9012333069479,4
"Minnesota","Murray",27101,2974,1295,399,2504,2160,103,NA,NA,NA,2181,2412,1,NA,NA,NA,1763,1510,264,8463,6525,93.985584308165,0.413564929693962,3.36760014179369,6.01441569183504,2.48138957816377,50.4076568592698,32.0335578400095,24.199456457521,51801,4.22981225966976,9.9705304518664,82.1872953503602,9.21888412017167,82.5922746781116,100,9
"Minnesota","Nicollet",27103,8437,7886,1774,8214,9652,491,NA,NA,NA,10110,7544,12,NA,NA,NA,4927,6043,793,33226,25140,90.0740384036598,2.86221633660386,4.1654126286643,9.92596159634022,4.08415096611088,50.0812616625534,42.2681032926022,13.9890447240113,61501,3.45421340986173,6.43810764292692,67.7396846071545,4.44076471473732,66.8272366902504,25.5721575457573,3
"Minnesota","Nobles",27105,5299,2733,600,4581,3793,146,NA,NA,NA,3833,4570,4,NA,NA,NA,3026,2619,358,21729,12955,61.2361360393944,4.17414515164066,26.0527405771089,38.7638639606056,20.2816512494823,48.7781306088637,42.261493856137,15.380367251139,53269,7.01645726420103,22.731504690969,86.4928740242068,9.40927845426185,83.3249471671531,40.9860604359622,7
"Minnesota","Norman",27107,1699,1264,298,1384,1730,93,NA,NA,NA,2261,956,2,NA,NA,NA,813,1429,160,6638,5060,89.8915335944562,0.753238927387767,4.82072913528171,10.1084664055438,1.76257909008738,49.8041578788792,34.1970473034046,21.798734558602,52083,3.42804200123533,9.73774720550301,84.32932072227,8.13386009760632,84.1273530095282,100,8
"Minnesota","Olmsted",27109,35668,36268,8193,36832,39338,2146,NA,NA,NA,41645,36337,62,NA,NA,NA,24928,22718,2630,150104,106225,81.6953578851996,5.24103288386719,4.63478654799339,18.3046421148004,10.564008953792,51.0246229281032,39.5732292277354,13.9609870489794,69308,4.15729799550304,5.72097757661406,58.0072932828667,3.56349489531658,57.377332213027,16.5929510287838,3
"Minnesota","Otter Tail",27111,20939,9340,2221,18860,12165,645,NA,NA,NA,15641,16151,29,NA,NA,NA,12532,8494,1067,57694,44590,93.3875272991992,1.26356293548723,3.10430894027109,6.61247270080078,2.37806357680175,49.7452074739141,33.1923596907824,22.3177453461365,53351,4.04092422837917,8.27354750845108,75.9429947226343,7.39171255297013,75.5081326600523,73.5895153831388,6
"Minnesota","Pennington",27113,4000,2147,568,3305,3024,188,NA,NA,NA,3876,2713,8,NA,NA,NA,2325,2356,405,14156,10790,91.219270980503,1.51172647640576,3.38372421588019,8.78072901949703,1.7236507487991,49.6962418762362,38.6196665724781,16.6713760949421,51156,3.31632653061224,8.48297213622291,82.6109391124871,7.65407554671968,82.0742213386349,36.2311557788945,6
"Minnesota","Pine",27115,8191,4580,1040,6845,6750,370,NA,NA,NA,6519,6991,35,NA,NA,NA,4762,4960,661,29067,22825,89.6067705645577,1.98506897856676,2.7625829979014,10.3932294354423,1.68920081191729,46.5097877317921,33.1131523721058,18.3163037121134,45379,6.55944263267121,10.945958780511,86.2190141513914,10.4425425320948,86.1496712242981,89.3008403361345,6
"Minnesota","Pipestone",27117,3338,1127,343,2826,1725,95,NA,NA,NA,1795,2854,3,NA,NA,NA,2211,1296,274,9285,6780,90.3177167474421,1.22778675282714,5.28809908454496,9.68228325255789,3.69413031771675,51.1793214862682,36.7689822294023,20.2584814216478,48944,4.21143102707348,13.7969269760811,80.0887058450816,11.209089367475,78.7349499745633,57.2947061275531,6
"Minnesota","Polk",27119,8979,4712,1105,7615,6773,305,NA,NA,NA,8377,6046,12,NA,NA,NA,4742,4476,529,31550,23560,88.554675118859,1.38827258320127,5.95879556259905,11.445324881141,3.08716323296355,49.5055467511886,39.5309033280507,17.0839936608558,53059,4.02465554749819,8.92797559464226,76.1285094618428,7.62179421155629,75.4969615820373,48.4746835443038,3
"Minnesota","Pope",27121,3793,2106,420,3142,2981,123,NA,NA,NA,3463,2722,5,NA,NA,NA,2297,2351,276,10975,8605,96.6651480637813,0.446469248291572,1.18451025056948,3.33485193621868,0.9749430523918,49.49430523918,32.5922551252847,23.0888382687927,55180,3.67070563079116,6.5047810770005,77.5289380976346,6.38297872340426,77.3263265829275,100,8
"Minnesota","Ramsey",27123,70894,177738,24511,86800,184938,7084,NA,NA,NA,160896,78593,22149,NA,NA,NA,57294,113222,9596,531528,374420,63.952228292771,10.9420388013425,7.33451483270872,36.047771707229,15.097981667946,51.3227901446396,42.822391294532,12.9923541186918,57717,6.47257791737135,9.70784731707596,58.9977539905245,3.67178099859231,52.7076337498722,0.18716577540107,1
"Minnesota","Red Lake",27125,1141,540,200,978,928,69,NA,NA,NA,1163,707,4,NA,NA,NA,624,724,108,4042,3020,92.8500742206828,0.49480455220188,3.19148936170213,7.14992577931717,1.18753092528451,49.1340920336467,35.526966848095,18.7283523008412,49800,3.96600566572238,7.92114695340502,84.9820788530466,7.32436472346786,84.4544095665172,100,8
"Minnesota","Redwood",27127,5137,1887,587,4570,3008,212,NA,NA,NA,3740,3649,8,NA,NA,NA,3123,2025,336,15578,11590,87.6813454872256,0.635511618949801,2.89510848632687,12.3186545127744,2.22108101168314,49.7368083194248,36.4167415586083,20.8499165489793,48891,3.4517895809451,11.4565667985679,82.1556434897306,9.32594644506002,81.6456345542218,69.1263465969238,7
"Minnesota","Renville",27129,4890,2117,599,4149,3394,167,NA,NA,NA,3966,3479,8,NA,NA,NA,2808,2563,340,14995,11385,89.4298099366456,0.300100033344448,7.64254751583861,10.5701900633544,2.70756918972991,49.296432144048,34.324774924975,20.380126708903,54824,3.36340206185567,11.5486809641298,85.2438792939837,9.86888911474743,84.6427482467731,100,8
"Minnesota","Rice",27131,15429,14437,2577,14384,17054,829,NA,NA,NA,16120,14294,882,NA,NA,NA,9048,11121,1213,65116,47660,84.0500030714417,4.13723201670864,7.76921186805086,15.9499969285583,7.42674611462621,49.1184962221267,42.2185023650101,14.0395601695436,61683,4.33965966751703,9.94648504013622,72.7681829238628,5.73969727101978,71.008728317313,25.9346450063921,4
"Minnesota","Rock",27133,3091,1373,375,2810,1946,90,NA,NA,NA,1890,2866,5,NA,NA,NA,1804,1137,191,9554,7045,94.5258530458447,0.785011513502198,2.57483776428721,5.47414695415533,1.76889261042495,51.1408833996232,36.6757379108227,20.4102993510571,52835,2.1434460016488,9.93377483443709,79.4393962729093,9.24679487179487,78.8942307692308,52.3072158563023,6
"Minnesota","Roseau",27135,5451,1856,497,4409,2772,171,NA,NA,NA,3665,3978,4,NA,NA,NA,3136,1925,313,15609,11495,92.7605868409251,0.717534755589724,1.06348901274906,7.2394131590749,3.64533282080851,48.7539240181946,37.465564738292,15.6384137356653,54827,2.13854021385402,8.76406637421324,81.3274842647339,8.25208563674741,81.5157302241431,82.3213257406104,7
"Minnesota","Saint Louis",27137,44630,57771,10021,39131,73378,3085,NA,NA,NA,68549,42889,220,NA,NA,NA,26322,50276,4374,200353,160075,91.59583335413,1.49885452176908,1.46890737847699,8.40416664587003,2.18514322221279,49.7377129366668,37.9440287891871,17.2964717274011,49395,5.79018085857072,6.4939170066527,72.2497886573308,5.78507873461665,71.7118328668157,37.1145605465824,2
"Minnesota","Scott",27139,39948,28502,6579,40323,29712,1612,NA,NA,NA,27788,39455,5694,NA,NA,NA,25586,17141,2344,139490,95240,82.872607355366,2.9070184242598,4.74370922646785,17.127392644634,7.99985662054628,50.1555667072908,41.6072836762492,9.27449996415514,90198,3.99047427045008,5.10330114529531,61.1531551762857,2.96849152696912,60.0497570760554,17.2395480573856,1
"Minnesota","Sherburne",27141,31053,13293,3937,27848,17597,1064,NA,NA,NA,13894,32432,74,NA,NA,NA,17795,10784,1779,91188,65000,92.2588498486643,2.06715795938062,2.44878712111243,7.7411501513357,2.85125235776637,48.8858183094267,42.0548756415318,9.96183708382682,78081,4.05777707808564,5.53645646261994,73.2840747772248,4.71941088983205,73.0619944136105,44.1925897467768,1
"Minnesota","Sibley",27143,5193,1954,627,4693,2916,206,NA,NA,NA,3225,4328,4,NA,NA,NA,3268,2244,478,14957,10900,89.5233001270308,0.468008290432573,8.27037507521562,10.4766998729692,4.85391455505783,49.4885337968844,36.4912749882998,17.5168817276192,59596,4.21910583722881,10.2499023818821,83.2682545880515,7.50445445970024,82.6118855465884,100,1
"Minnesota","Stearns",27145,47617,25576,6399,43015,33551,1911,NA,NA,NA,29567,46778,130,NA,NA,NA,26753,21243,2997,153661,114350,88.5559771184621,4.46957913849318,3.08796636752331,11.4440228815379,5.58762470633407,49.6586642023675,44.8064245319242,13.3215324643208,56977,4.75948337231771,7.91970184651872,74.0513298322887,6.17389911196558,73.503158472947,36.9332589848781,3
"Minnesota","Steele",27147,11198,6241,1740,9903,8706,515,NA,NA,NA,8884,9771,16,NA,NA,NA,6607,5263,725,36541,26755,87.6440163104458,2.86527462302619,7.21381461919488,12.3559836895542,3.44818149475931,50.5404887660436,38.6935223447634,15.8287950521332,58141,4.348271446863,7.61315185306658,75.2131846507051,5.68631813125695,74.1757508342603,30.5719597550306,5
"Minnesota","Stevens",27149,2799,2116,483,2766,2742,144,NA,NA,NA,3183,2087,4,NA,NA,NA,1966,2025,240,9762,7430,89.7357098955132,0.665847162466708,4.57897971727105,10.2642901044868,4.16922761729154,49.9692685925015,46.9268592501537,16.8510551116574,55941,2.96157450796626,8.4120321790836,71.843301853795,8.18452380952381,73.0840773809524,47.3267530331071,7
"Minnesota","Swift",27151,2963,1686,345,2248,2751,120,NA,NA,NA,2982,1962,3,NA,NA,NA,1665,2189,247,9483,7295,92.9979964146367,1.68722977960561,4.29189075187177,7.00200358536328,1.84540757144364,49.6467362648951,34.292945270484,21.1114626173152,49956,3.34066813362673,11.3939212456955,82.6920197634376,9.70477386934673,82.2393216080402,67.3821936011448,7
"Minnesota","Todd",27153,8485,2783,725,6719,4819,265,NA,NA,NA,5367,6243,11,NA,NA,NA,4708,3558,535,24335,17900,91.9169919868502,0.262995685227039,5.33799054859256,8.08300801314978,3.52578590507499,48.9665091432094,36.5276350934868,19.2069036367372,47549,4.34275235475536,12.2068840798119,84.6464524685032,10.3075749872903,84.2145399084901,78.3892347861016,6
"Minnesota","Traverse",27155,1049,630,119,861,943,43,NA,NA,NA,1123,632,1,NA,NA,NA,617,811,92,3397,2680,90.992051810421,0.441566087724463,2.26670591698558,9.00794818957904,1.82513982926111,51.8692964380336,30.9979393582573,26.2879010891963,50333,4.43786982248521,9.25181013676589,81.858407079646,9.16594265855778,81.7115551694179,100,9
"Minnesota","Wabasha",27157,6989,3866,977,6049,5415,299,NA,NA,NA,4445,6066,984,NA,NA,NA,4228,3635,496,21327,16385,94.9266188399681,0.150044544474141,2.87429080508276,5.07338116003189,1.35508979228208,50.1711445585408,34.5946452853191,18.8071458714306,58865,3.38230269900922,6.81153641679957,78.7612971823498,6.70028320784693,78.7801340056642,64.5414283078059,3
"Minnesota","Wadena",27159,4837,1684,413,4143,2492,156,NA,NA,NA,2475,4284,13,NA,NA,NA,2932,1877,285,13755,10365,94.9254816430389,0.7924391130498,1.71573973100691,5.07451835696111,0.785169029443839,50.4980007270084,36.786623046165,21.882951653944,42689,5.22222222222222,10.6589768236676,87.0020292641247,10.1492537313433,86.6556108347153,66.9869247995377,7
"Minnesota","Waseca",27161,5967,2838,848,5116,4370,261,NA,NA,NA,4489,5027,8,NA,NA,NA,3224,2890,440,19034,14245,89.4399495639382,2.584848166439,5.66880319428391,10.5600504360618,3.3781653882526,52.7372071030787,37.464537144058,16.1553010402438,53199,4.68327829480636,8.0452784319684,80.1413051735926,5.99116740271644,79.335055412049,50.1619983277592,6
"Minnesota","Washington",27163,64428,67086,12721,69137,70203,2793,NA,NA,NA,62336,67274,7744,NA,NA,NA,46910,44435,4247,248745,180335,84.2131500130656,3.89274156264448,3.81635811775111,15.7868499869344,6.51872399445215,50.5143821986372,38.6170576292991,12.8400570865746,86689,3.96364481096463,4.03363465884503,57.6988267538587,2.93744557428981,57.6463408780795,14.4682030436389,1
"Minnesota","Watonwan",27165,2768,1814,416,2517,2494,133,NA,NA,NA,2417,2518,0,NA,NA,NA,1687,1764,240,10996,7450,74.7999272462714,0.636595125500182,22.6355038195708,25.2000727537286,11.1404146962532,50.7639141506002,37.7409967260822,19.2069843579483,50068,2.72051368705644,15.1050080775444,83.6564351103931,8.01167693804736,80.749270191372,59.1026670234591,6
"Minnesota","Wilkin",27167,2129,893,280,1884,1258,80,NA,NA,NA,1868,1369,0,NA,NA,NA,1198,988,126,6479,4975,94.3201111282605,0.72542058959716,1.2656274116376,5.67988887173946,0.478468899521531,49.7144621083501,34.5269331686989,18.5985491588208,52963,1.9752358490566,7.66407599309154,78.6701208981002,7.59179995494481,78.8240594728542,50.1368613138686,6
"Minnesota","Winona",27169,12122,11366,2586,11480,14980,772,NA,NA,NA,14362,10754,30,NA,NA,NA,6977,7828,1014,51145,40785,91.6981132075472,1.47423990614918,2.73731547560856,8.30188679245283,3.61521165314302,50.6540228761365,45.2947502199629,15.0415485384691,52840,5.67150334592195,7.49597164034805,70.7218820496294,7.29223995597138,69.8507154650523,34.5348904996016,4
"Minnesota","Wright",27171,43274,20334,6010,40466,25741,1609,NA,NA,NA,20135,47180,80,NA,NA,NA,26171,15901,2518,129922,90975,93.1066332106956,1.13914502547682,2.6954634319053,6.89336678930435,2.88095934483767,49.6836563476547,41.6203568294823,11.1759363310294,75705,4.38956722383222,5.76851417787554,73.2393350402077,5.36124034938705,73.0987183225365,32.5076182838813,1
"Minnesota","Yellow Medicine",27173,3382,1524,370,2806,2465,143,NA,NA,NA,2851,2335,4,NA,NA,NA,1906,1863,206,10038,7635,90.6256226339908,0.239091452480574,4.14425184299661,9.37437736600917,1.48435943415023,49.0436341900777,35.4453078302451,20.2032277346085,54717,3.14345589636121,9.39597315436242,83.7641010995288,8.809963099631,83.5024600246002,80.8200804751868,9
"Mississippi","Adams",28001,5874,7757,205,6293,9061,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31747,22795,37.455507607018,53.337323211642,7.99445616908684,62.544492392982,7.85586039625791,49.9133776419819,36.1860963240621,16.8173370712193,31283,10.0670578373847,19.2326788535319,81.9228165199729,9.09689454625261,75.320970042796,37.2263677740967,5
"Mississippi","Alcorn",28003,11819,2684,280,11111,3511,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37309,27890,83.2801736846337,11.4771234822697,3.0930874587901,16.7198263153663,1.68323996890831,50.8054356857595,38.261545471602,16.9664156101745,38892,7.7357910906298,18.6112985827147,83.4491246178888,17.7808344795965,82.6180651077487,66.3518363602019,7
"Mississippi","Amite",28005,4289,2697,64,4414,3242,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12692,9945,57.3589662779704,42.0107154112827,0.275764260951781,42.6410337220296,0.425464859754176,50.3466750709108,32.2959344468957,20.9186889379136,27334,10.6126482213439,23.4180638182802,87.809626825311,18.6831427517521,87.2002950940612,100,8
"Mississippi","Attala",28007,4897,3242,117,5126,3927,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19085,14140,54.6397694524496,41.8653392716793,1.94393502750851,45.3602305475504,0.74403982184962,52.86350537071,38.6795913020697,19.1459261199895,33018,11.3984025991607,23.0787513864681,85.2162890191729,13.7260163692473,81.2156178719978,64.3068902065017,6
"Mississippi","Benton",28009,2251,1719,43,2041,2051,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8378,6400,60.1814275483409,36.9777989973741,2.26784435426116,39.8185724516591,0.847457627118644,50.3580806875149,36.464550011936,17.4385294819766,36302,13.789141051422,23.7696335078534,88.5514834205934,22.666294019005,88.2615986584684,100,1
"Mississippi","Bolivar",28011,4590,9046,188,4701,10582,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33615,24930,32.3218801130448,64.2748772869255,2.09132827606723,67.6781198869552,1.87713818235907,53.0774951658486,43.6114829689127,14.0413505875353,27457,14.4382679929783,25.1920914542729,78.513868065967,13.0802803861923,64.7797910329322,53.9551910967931,7
